"#{""t_start"": 1543729345.3484435"," ""env_id"": ""BaxterReachEnv-v11""}",
r,l,t
-103.489857,100,27978.98519
-82.886031,100,27981.06677
-86.458162,100,27983.46875
-79.253845,100,27985.96523
-86.636395,100,27988.37416
-89.985159,100,27990.52948
-86.484664,100,27992.823
-78.892099,100,27995.14141
-84.437428,100,27997.45276
-81.387684,100,27999.59142
-90.383249,100,28001.69695
-84.368916,100,28003.93827
-84.734383,100,28006.32449
-83.106867,100,28008.57694
-78.816653,100,28011.29799
-64.871044,100,28013.7094
-73.954384,100,28016.07569
-81.194205,100,28018.28906
-77.957234,100,28020.61608
-94.856367,100,28022.86698
-85.833467,100,28025.1166
-68.987408,100,28027.82204
-71.021152,100,28030.34062
-57.630848,100,28032.7008
-85.876202,100,28034.94952
-65.44095,100,28037.62333
-77.599775,100,28039.99637
-70.549877,100,28042.61871
-64.649501,100,28045.07323
-75.437975,100,28047.5751
-81.094276,100,28049.80021
-68.310383,100,28052.10394
-73.67479,100,28054.49315
-75.617396,100,28056.92017
-64.802983,100,28059.28577
-67.101443,100,28061.87548
-79.117537,100,28064.16589
-77.498717,100,28066.37332
-70.800974,100,28068.65748
-80.809567,100,28070.90194
-74.566752,100,28073.08972
-77.19569,100,28075.21105
-84.127393,100,28077.65282
-74.908119,100,28079.8816
-75.684823,100,28082.19022
-89.39637,100,28084.2264
-78.396836,100,28086.58896
-85.07317,100,28088.79063
-79.820564,100,28091.02835
-81.85528,100,28093.44226
-81.472842,100,28095.56768
-84.832261,100,28097.81778
-113.809338,100,28100.05324
-80.680084,100,28102.35647
-132.885047,100,28104.49422
-90.259838,100,28106.82667
-120.438866,100,28109.2173
-86.544265,100,28111.40979
-86.47139,100,28113.81703
-97.721415,100,28115.96954
-88.394493,100,28118.15694
-101.438037,100,28120.49578
-126.274993,100,28122.69096
-88.108052,100,28124.88728
-76.559018,100,28127.1624
-79.213598,100,28129.55982
-90.735902,100,28131.8691
-128.612558,100,28134.06653
-95.014412,100,28136.142
-87.219428,100,28138.33866
-92.805218,100,28140.4842
-82.157898,100,28142.91945
-81.784524,100,28145.13322
-84.642531,100,28147.36408
-82.125639,100,28149.79581
-61.148096,100,28152.41037
-90.204782,100,28154.55067
-81.351224,100,28156.91155
-95.12694,100,28159.16843
-113.178573,100,28161.30652
-69.177493,100,28163.84669
-107.29149,100,28166.22731
-84.889309,100,28168.4804
-83.713772,100,28170.8096
-86.028222,100,28173.18881
-76.356956,100,28175.72037
-78.921361,100,28178.18035
-78.475424,100,28180.59681
-96.983186,100,28182.74084
-97.656127,100,28185.0117
-94.245255,100,28187.29963
-127.625924,100,28189.54823
-119.979507,100,28191.7474
-125.763463,100,28193.86647
-118.06929,100,28196.05706
-117.719974,100,28198.18471
-123.790177,100,28200.45348
-81.068287,100,28202.94355
-94.338964,100,28205.33732
-88.061762,100,28207.51497
-99.227418,100,28209.75989
-119.626513,100,28212.18189
-91.424397,100,28214.45755
-77.762544,100,28216.82687
-123.182894,100,28219.04609
-91.527881,100,28221.12538
-119.298754,100,28223.50528
-90.234018,100,28225.96996
-92.770503,100,28228.11797
-92.536691,100,28230.10499
-103.660581,100,28232.42572
-105.595793,100,28234.67123
-90.038649,100,28237.01616
-128.698463,100,28239.22857
-102.348094,100,28241.36555
-116.132198,100,28243.59835
-115.880499,100,28245.72811
-92.414982,100,28248.20901
-86.15968,100,28250.35852
-110.981827,100,28252.47048
-126.524162,100,28254.63604
-108.654928,100,28256.93909
-115.410241,100,28259.19074
-107.863095,100,28261.44791
-95.421144,100,28263.58561
-75.622373,100,28265.56491
-98.736816,100,28267.71537
-121.724339,100,28269.92569
-91.749584,100,28271.95411
-97.672825,100,28274.19183
-89.261656,100,28276.49271
-113.689699,100,28278.62709
-97.660762,100,28280.95681
-92.396368,100,28283.32314
-72.982152,100,28285.8146
-88.613013,100,28288.14088
-120.261167,100,28290.13896
-80.774995,100,28292.23644
-96.802504,100,28294.38667
-95.448644,100,28296.51628
-72.721825,100,28298.6294
-96.981369,100,28300.60795
-83.53515,100,28302.71075
-105.018929,100,28304.92919
-105.334293,100,28307.19878
-85.21734,100,28309.46303
-82.969755,100,28311.84967
-87.257229,100,28314.08649
-87.276542,100,28316.23525
-84.325906,100,28318.41619
-98.267253,100,28320.74503
-85.010381,100,28322.82576
-73.44628,100,28325.02546
-90.953933,100,28327.26104
-98.153928,100,28329.4235
-83.099881,100,28331.837
-90.787243,100,28334.18513
-88.932515,100,28336.47139
-89.790288,100,28338.54647
-87.346104,100,28340.88795
-80.269063,100,28343.31486
-92.74247,100,28345.56601
-90.322965,100,28347.92129
-114.07816,100,28350.1468
-78.573106,100,28352.42424
-88.21932,100,28354.73074
-95.848412,100,28356.97847
-122.648473,100,28359.29995
-92.393249,100,28363.59236
-98.399281,100,28365.68699
-99.987074,100,28368.06081
-89.319007,100,28370.31004
-89.171507,100,28372.49629
-90.572974,100,28374.82045
-96.952099,100,28377.1648
-90.901056,100,28379.34262
-89.371359,100,28381.47959
-98.805972,100,28383.70149
-104.677977,100,28385.84308
-66.041118,100,28388.1266
-91.116198,100,28390.33152
-86.832762,100,28392.64254
-100.429962,100,28394.70277
-87.98723,100,28396.84827
-88.410443,100,28399.16984
-120.13453,100,28401.49186
-90.821285,100,28403.76103
-83.426744,100,28406.01973
-94.259915,100,28408.20668
-101.714143,100,28410.36899
-82.978526,100,28412.58693
-97.314163,100,28414.99548
-94.110835,100,28417.24978
-92.635626,100,28419.61554
-101.630472,100,28421.78916
-99.640142,100,28424.038
-91.722491,100,28426.29848
-114.021281,100,28428.6147
-98.617742,100,28430.90633
-87.883627,100,28433.21602
-92.346326,100,28435.515
-93.991484,100,28437.60803
-92.418852,100,28439.83586
-98.875043,100,28442.06187
-116.344225,100,28444.27004
-100.291747,100,28446.29112
-89.054369,100,28448.6076
-84.2711,100,28450.66721
-89.502305,100,28452.88088
-100.530571,100,28454.94727
-92.73765,100,28457.206
-90.425071,100,28459.44513
-93.487933,100,28461.61677
-91.885643,100,28463.73393
-84.113992,100,28466.08984
-87.283196,100,28468.42053
-87.301185,100,28470.73635
-92.272848,100,28473.07311
-117.585144,100,3.396387
-90.201271,100,5.534834
-102.11438,100,7.699811
-88.152497,100,9.902508
-90.700831,100,12.057122
-82.601482,100,13.933482
-100.232326,100,15.922795
-111.987964,100,17.986274
-103.621547,100,20.147076
-106.267746,100,22.069314
-110.407194,100,24.133337
-87.394072,100,26.275202
-110.619232,100,28.250288
-104.184787,100,30.171692
-86.200444,100,32.351543
-131.316902,100,34.410364
-93.732081,100,36.571965
-96.719199,100,38.689655
-105.904536,100,40.958085
-97.039409,100,43.016122
-103.675878,100,45.096305
-79.371057,100,47.020261
-103.846959,100,49.333553
-100.922499,100,51.713748
-88.45959,100,54.077277
-106.81354,100,56.177628
-120.45826,100,58.106596
-90.090482,100,60.004848
-92.343565,100,62.134824
-113.706542,100,64.153428
-102.743668,100,66.176043
-102.086242,100,68.363431
-109.263498,100,70.571772
-92.352562,100,72.795593
-87.112185,100,74.513597
-98.881163,100,76.542466
-107.930053,100,78.681029
-105.517002,100,80.650245
-117.301407,100,82.763877
-101.710864,100,84.889974
-140.136512,100,86.970453
-91.610688,100,88.98366
-106.926705,100,90.862816
-104.286792,100,93.004181
-93.665516,100,94.955513
-100.940898,100,97.146482
-122.166827,100,99.19682
-120.469505,100,101.279299
-101.333845,100,103.18705
-105.767834,100,105.073983
-89.084253,100,107.153218
-107.304311,100,109.549697
-108.940435,100,111.599646
-108.543863,100,113.68953
-106.828784,100,115.750168
-99.074081,100,118.049706
-101.894796,100,120.241667
-92.549716,100,122.172536
-111.37125,100,124.058316
-95.771166,100,126.306261
-108.901334,100,128.575906
-78.061362,100,130.763229
-93.284379,100,132.816872
-106.679318,100,134.827704
-79.648844,100,136.776548
-116.089845,100,138.975705
-78.375912,100,141.138258
-93.237824,100,143.194285
-97.534817,100,145.074525
-98.090664,100,147.086585
-113.649752,100,149.094137
-90.731755,100,151.263908
-98.079557,100,153.25343
-101.095326,100,155.349206
-107.217055,100,157.250044
-111.49029,100,159.429441
-115.548782,100,161.384048
-108.705122,100,163.331615
-94.943808,100,165.699337
-97.149417,100,167.852216
-73.198697,100,169.89153
-94.777786,100,171.99897
-42.456226,100,174.208442
-73.957235,100,176.420108
-36.875882,100,178.460992
-71.405714,100,180.493857
-95.40384,100,182.504585
-88.504345,100,184.648167
-88.496756,100,186.779193
-59.028293,100,189.056961
-91.873008,100,191.191917
-31.821037,100,193.307146
-85.540572,100,195.343338
-32.299237,100,197.680263
-32.555423,100,199.597495
-28.059687,100,201.678095
-69.468224,100,203.869355
-41.150229,100,206.115429
-30.048351,100,208.25416
-37.958736,100,210.185591
-32.934094,100,212.346317
-32.329338,100,214.573266
-35.735317,100,216.772803
-38.886885,100,218.811105
-30.816805,100,220.971265
-30.875198,100,223.013872
-39.197065,100,224.995592
-28.704913,100,227.082754
-34.462071,100,229.233137
-35.752355,100,231.488255
-37.632115,100,233.71887
-33.233698,100,236.157854
-37.142868,100,238.282173
-34.744768,100,240.190796
-32.687875,100,242.307508
-33.633895,100,244.318932
-32.710295,100,246.345181
-36.312199,100,248.494235
-33.446972,100,250.279719
-31.651608,100,252.335336
-36.508886,100,254.373053
-39.127497,100,256.378681
-36.057977,100,258.253241
-39.762524,100,260.280728
-35.454121,100,262.421735
-43.221803,100,264.45186
-52.790259,100,266.533967
-34.383231,100,268.63431
-36.656149,100,270.876619
-34.441264,100,272.968884
-38.251081,100,275.082042
-35.365713,100,277.071885
-38.90395,100,279.251539
-42.180463,100,281.409232
-38.262906,100,283.509395
-35.649937,100,285.629997
-48.108989,100,287.613262
-35.152906,100,289.955984
-44.448152,100,292.113993
-35.541679,100,294.077612
-58.024671,100,295.998307
-44.224567,100,297.880642
-45.109857,100,299.92315
-49.978676,100,301.758827
-65.150732,100,303.784616
-56.785409,100,305.714887
-64.952061,100,307.611637
-38.625033,100,309.715242
-36.194093,100,311.621128
-52.654002,100,313.633085
-44.904175,100,315.661027
-40.887661,100,317.425965
-53.612409,100,319.32899
-49.476184,100,321.339379
-55.18399,100,323.761105
-79.029527,100,325.932298
-48.490305,100,328.061639
-50.705092,100,330.422752
-90.512007,100,332.581906
-91.624564,100,334.596409
-86.974084,100,336.534756
-64.671548,100,338.622156
-46.751702,100,340.842078
-59.210812,100,342.882575
-53.479979,100,344.757056
-50.303054,100,346.627895
-63.467121,100,348.561506
-71.577861,100,350.620903
-76.372654,100,352.518853
-52.823505,100,354.355382
-78.908492,100,356.423961
-48.726632,100,358.635597
-107.384579,100,360.477541
-69.669427,100,362.438404
-59.733912,100,364.150225
-54.284609,100,366.024458
-92.128639,100,367.715645
-63.378208,100,369.455964
-58.603996,100,371.477104
-61.172161,100,373.468389
-101.352251,100,375.355792
-59.40993,100,377.483546
-52.676048,100,379.565044
-74.313016,100,381.417171
-61.592236,100,383.323337
-63.909599,100,385.305681
-63.710557,100,387.237691
-83.327622,100,389.185727
-78.469013,100,391.241642
-73.416889,100,393.285432
-57.805845,100,395.363051
-56.163308,100,397.397585
-68.643516,100,399.374168
-76.631069,100,401.325835
-86.91811,100,403.239502
-58.85152,100,405.188182
-85.12806,100,407.122964
-92.450263,100,409.265115
-69.709435,100,411.190703
-58.442602,100,413.047773
-69.406578,100,415.245495
-56.125841,100,416.947579
-53.69291,100,419.043978
-63.538805,100,420.892444
-80.831584,100,422.51416
-63.840251,100,424.40415
-77.158718,100,426.365674
-82.275706,100,428.599616
-91.980918,100,430.549466
-83.765923,100,432.499105
-64.852103,100,434.38269
-78.754314,100,436.195377
-92.836178,100,438.027852
-93.784461,100,440.053612
-93.546538,100,441.812607
-91.527245,100,443.990171
-95.640966,100,445.94791
-113.528225,100,447.802942
-87.650152,100,449.910494
-87.463941,100,451.859464
-102.42495,100,453.936369
-96.787542,100,455.989996
-62.757013,100,458.022562
-93.544927,100,460.013878
-92.943245,100,461.956852
-81.633087,100,464.063759
-102.528428,100,466.075094
-77.874295,100,468.077505
-87.880109,100,470.04983
-59.718194,100,472.028104
-65.360419,100,473.866184
-56.840534,100,475.870556
-58.576406,100,477.792284
-62.048959,100,479.865005
-51.862656,100,481.881934
-59.047398,100,483.916388
-54.735292,100,485.910009
-61.164929,100,487.740283
-47.689861,100,489.74322
-77.961198,100,491.680032
-64.995535,100,493.73598
-70.328842,100,495.691051
-85.27567,100,497.582826
-82.091656,100,499.548676
-53.265192,100,501.593236
-66.637011,100,503.462553
-79.760436,100,505.133763
-85.949938,100,506.974059
-47.98153,100,508.809408
-39.863223,100,510.766299
-80.679238,100,512.695926
-104.77421,100,514.658142
-87.564486,100,516.445809
-74.265266,100,518.542533
-65.809529,100,520.616921
-76.654309,100,522.495638
-94.392925,100,524.587544
-54.214537,100,526.544185
-82.595729,100,528.650359
-91.793057,100,530.851926
-95.474655,100,532.786912
-55.844438,100,534.769666
-88.451633,100,536.786811
-99.607985,100,538.716483
-54.593593,100,540.522313
-92.493241,100,542.214698
-111.195588,100,543.898338
-81.827104,100,546.011702
-98.185659,100,548.061477
-109.942656,100,549.891957
-115.24883,100,551.531161
-101.919825,100,553.271409
-96.379987,100,555.328869
-101.790976,100,557.276525
-111.878446,100,559.428134
-139.550293,100,561.422849
-85.117699,100,563.341249
-105.115518,100,565.300485
-116.364199,100,567.17179
-88.660425,100,569.271293
-100.839873,100,571.285383
-76.332195,100,573.04694
-88.800271,100,574.907326
-76.56666,100,577.067872
-96.898874,100,579.188247
-101.275725,100,581.292401
-102.288831,100,583.289595
-94.329518,100,585.249496
-86.907407,100,587.187762
-68.750377,100,589.220367
-93.4706,100,591.252945
-90.794458,100,593.040374
-108.789338,100,594.901092
-110.629337,100,596.81602
-98.805619,100,598.832818
-91.936796,100,600.762488
-78.461258,100,602.760451
-90.093132,100,604.535013
-87.873629,100,606.388741
-105.284119,100,608.156014
-103.084147,100,610.149206
-102.813194,100,611.971224
-119.890204,100,613.860546
-93.834153,100,615.788998
-108.771081,100,617.734093
-111.308385,100,619.605753
-115.637451,100,621.374596
-114.381092,100,623.308583
-112.925433,100,624.996824
-118.697631,100,626.821785
-107.140904,100,628.731205
-107.588049,100,630.679852
-97.105629,100,632.654221
-106.966957,100,634.752845
-114.433985,100,636.593325
-109.363132,100,638.382068
-106.004509,100,640.071351
-120.151414,100,641.887352
-116.619827,100,643.977552
-112.446432,100,645.793662
-129.140036,100,647.564755
-104.869537,100,649.589572
-112.367764,100,651.561981
-128.374271,100,653.519494
-107.539906,100,655.280526
-122.080742,100,657.299743
-108.964642,100,659.332994
-107.744959,100,661.204043
-96.900434,100,663.089379
-112.442101,100,664.97166
-122.176421,100,666.913328
-96.152896,100,668.915904
-109.517874,100,670.854137
-86.965366,100,672.882587
-87.21178,100,674.777658
-103.003459,100,676.538224
-100.633004,100,678.3741
-71.540621,100,680.170895
-121.611706,100,681.956708
-118.737084,100,683.773443
-103.876282,100,685.683508
-105.512766,100,687.59781
-115.713337,100,689.265652
-119.139475,100,691.095669
-93.407613,100,693.205192
-96.102535,100,695.209813
-116.059336,100,697.092819
-122.679242,100,698.879926
-96.124544,100,700.744662
-105.773329,100,702.726435
-101.518979,100,704.801884
-123.228851,100,706.840633
-93.524488,100,709.008157
-109.802505,100,711.143479
-129.149069,100,712.840279
-136.734336,100,714.614128
-116.005275,100,716.534774
-115.46917,100,718.524907
-119.540254,100,720.342293
-122.143882,100,722.397621
-123.181262,100,724.235103
-140.840596,100,726.122228
-134.941703,100,728.161388
-138.16638,100,729.991279
-141.438652,100,731.845491
-139.695732,100,733.709369
-131.24098,100,735.57192
-142.468183,100,737.650644
-147.206541,100,739.871324
-132.765108,100,741.680506
-135.604435,100,743.56329
-141.628565,100,745.56403
-131.93838,100,747.471284
-146.343043,100,749.452851
-139.223476,100,751.56874
-152.588466,100,753.689559
-146.975119,100,755.78638
-139.559021,100,757.64007
-128.813831,100,759.47542
-137.067275,100,761.405788
-148.303879,100,763.403995
-149.730095,100,765.179301
-143.726436,100,767.017988
-141.546298,100,769.085208
-119.91703,100,771.007243
-129.885901,100,773.065828
-136.079331,100,775.073695
-139.827186,100,776.824851
-130.762146,100,778.535021
-147.616957,100,780.291681
-129.970507,100,782.166306
-128.733168,100,784.075547
-150.905158,100,785.983279
-143.687658,100,788.015815
-134.886145,100,789.95822
-139.079243,100,791.699849
-140.166399,100,793.734346
-129.464599,100,795.58972
-127.549542,100,797.392064
-120.833268,100,799.412828
-140.557486,100,801.165481
-124.762441,100,803.01867
-102.352881,100,805.057391
